point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
140,809.946044921875,58297.64453125,2205.320068359375,3931.296142578125,42.92426681518555,-73.38631439208984,42.81025695800781,-73.3963851928711,0.1604599505662918,False
141,968.8462524414062,55797.15234375,2146.69677734375,4181.01611328125,42.91371536254883,-73.40840911865234,42.82140350341797,-73.40874481201172,3.345601573556678e-11,False
142,4222.29931640625,51862.26171875,2070.841064453125,4572.25439453125,42.81378173828125,-73.44139099121094,42.84075164794922,-73.42813873291016,0.23818273842334747,False
143,4435.30615234375,53679.56640625,2053.75,4228.56884765625,42.812469482421875,-73.425048828125,42.814064025878906,-73.41109466552734,-0.08600539714097977,False
144,4545.8916015625,53962.88671875,2327.5400390625,4453.50146484375,42.810123443603516,-73.42245483398438,42.861934661865234,-73.42224884033203,-0.20197278261184692,False
145,4609.73828125,54264.8828125,2162.641845703125,4839.0693359375,42.80911636352539,-73.41972351074219,42.8706169128418,-73.44139099121094,-0.09076438099145889,False
146,4346.54541015625,54700.91796875,1982.1583251953125,4636.7822265625,42.8175048828125,-73.41600799560547,42.835121154785156,-73.43134307861328,-0.1823849081993103,False
147,3694.9853515625,53768.79296875,1917.5784912109375,4452.37841796875,42.83319854736328,-73.42472076416016,42.81437683105469,-73.42218780517578,0.3948550522327423,False
148,3693.819091796875,54065.91796875,2259.083740234375,4219.529296875,42.833980560302734,-73.42208099365234,42.83717346191406,-73.41065216064453,-0.1920129507780075,False
149,3469.4248046875,55514.42578125,2274.10302734375,4496.68212890625,42.84382629394531,-73.40933227539062,42.858856201171875,-73.42439270019531,-0.07114295661449432,False
150,3220.301513671875,55327.46484375,1858.9666748046875,4468.412109375,42.850250244140625,-73.4111557006836,42.80874252319336,-73.42298889160156,-0.022161519154906273,False
151,3407.780029296875,53879.95703125,1990.015625,4373.4228515625,42.841434478759766,-73.42391967773438,42.81709289550781,-73.41827392578125,-0.035951174795627594,False
152,3409.281982421875,54019.8125,1858.9666748046875,4468.412109375,42.84174346923828,-73.42266845703125,42.80874252319336,-73.42298889160156,-0.011938859708607197,False
153,3126.544677734375,54416.19140625,2294.49560546875,4173.92041015625,42.850563049316406,-73.41931915283203,42.83799362182617,-73.40839385986328,0.17100435495376587,False
154,2869.184814453125,54048.39453125,2307.69775390625,4369.28271484375,42.85676956176758,-73.42276000976562,42.853572845458984,-73.4180679321289,0.010515217669308186,False
155,2801.5166015625,52842.578125,1757.295654296875,4685.27783203125,42.855628967285156,-73.43354797363281,42.81255340576172,-73.43375396728516,-0.14711223542690277,False
156,2400.199951171875,53635.375,2014.4403076171875,4653.9208984375,42.86872863769531,-73.4267349243164,42.84009552001953,-73.43219757080078,-0.1461230218410492,False
157,2215.927978515625,53054.76953125,2259.083740234375,4219.529296875,42.87238311767578,-73.4320297241211,42.83717346191406,-73.41065216064453,-0.038684699684381485,False
158,2376.9912109375,53977.52734375,1750.9552001953125,4696.80859375,42.87022399902344,-73.4237060546875,42.81264877319336,-73.434326171875,0.09720026701688766,False
159,1846.7818603515625,54038.87890625,1750.9552001953125,4696.80859375,42.88505935668945,-73.42350006103516,42.81264877319336,-73.434326171875,-0.03730058670043945,False
160,1383.888916015625,52357.65625,1750.9552001953125,4696.80859375,42.893707275390625,-73.43878173828125,42.81264877319336,-73.434326171875,0.09655838459730148,False
