point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
118,406.5046081542969,38685.6171875,911.0877685546875,3604.302490234375,42.88679122924805,-73.56230163574219,42.82716369628906,-73.5435791015625,0.12865424156188965,False
119,792.4863891601562,39454.41796875,1620.8551025390625,3744.002197265625,42.87794494628906,-73.55509185791016,42.91339874267578,-73.54818725585938,5.715128370553657e-11,False
120,3255.154296875,45169.96875,1271.1669921875,1825.584228515625,42.8237190246582,-73.50196075439453,42.87091064453125,-73.48489379882812,-0.3939741849899292,False
121,3388.757080078125,46129.31640625,1351.96142578125,2256.32470703125,42.82242965698242,-73.49325561523438,42.88072967529297,-73.49909973144531,0.4658207297325134,False
122,3580.68896484375,46545.64453125,1307.5999755859375,1852.13916015625,42.818145751953125,-73.48939514160156,42.87533950805664,-73.48576354980469,-0.07599163055419922,False
123,2968.672607421875,43796.95703125,1249.1307373046875,2285.870361328125,42.82822036743164,-73.51449584960938,42.86823654174805,-73.50007629394531,-0.22683946788311005,False
124,2593.42236328125,45025.30078125,1197.324462890625,2795.313720703125,42.841766357421875,-73.5036849975586,42.861942291259766,-73.51689147949219,0.13685142993927002,False
125,2808.729736328125,43851.1640625,1424.16357421875,2272.71728515625,42.83280944824219,-73.51411437988281,42.88949966430664,-73.49964141845703,0.0773005560040474,False
126,2750.6533203125,45359.6640625,1617.3162841796875,2395.9833984375,42.838233947753906,-73.50057983398438,42.912967681884766,-73.50370788574219,-0.029670145362615585,False
127,2051.328369140625,46011.73828125,1221.504638671875,2341.011962890625,42.85932922363281,-73.49516296386719,42.8648796081543,-73.50189971923828,0.09000475704669952,False
128,2406.0361328125,45722.1015625,1443.771728515625,2161.478759765625,42.84873580932617,-73.49754333496094,42.891883850097656,-73.4959716796875,0.1710967719554901,False
129,2209.029296875,46329.73046875,1199.1708984375,2746.910888671875,42.855743408203125,-73.4922103881836,42.86216354370117,-73.51528930664062,0.03164684772491455,False
130,1376.477783203125,43707.46875,1209.30712890625,2576.902099609375,42.87232971191406,-73.51632690429688,42.86339569091797,-73.50968170166016,-0.06301980465650558,False
131,1430.798828125,45071.375,1089.4635009765625,2310.841552734375,42.874237060546875,-73.50401306152344,42.84883499145508,-73.50090026855469,0.08315318822860718,False
132,1031.1192626953125,43863.17578125,1483.208740234375,2698.28271484375,42.8823356628418,-73.51514434814453,42.89667510986328,-73.51368713378906,-0.09303472191095352,False
133,980.7977294921875,43648.890625,1800.332763671875,1982.255126953125,42.883201599121094,-73.51710510253906,42.935203552246094,-73.49005889892578,-0.07546273618936539,False
134,705.6063232421875,44214.12109375,932.67822265625,2109.520263671875,42.892276763916016,-73.51219177246094,42.82978820800781,-73.4942626953125,0.05963543802499771,False
135,591.2210083007812,45096.87109375,1598.15966796875,1918.880126953125,42.89766311645508,-73.50432586669922,42.910640716552734,-73.48796844482422,0.12187167257070541,False
136,12.61827278137207,45147.4765625,1051.319091796875,2204.76611328125,42.91388702392578,-73.50424194335938,42.844200134277344,-73.49739837646484,5.4015458772482816e-11,False
137,5778.6240234375,33711.98046875,153.27801513671875,5944.748046875,42.72388458251953,-73.60399627685547,42.73509216308594,-73.62081146240234,-0.3422214090824127,False
138,5495.09619140625,32495.05078125,394.7913513183594,5521.33837890625,42.728660583496094,-73.61526489257812,42.764434814453125,-73.6068344116211,-0.595249593257904,False
139,5452.4541015625,32226.251953125,144.45899963378906,6253.92724609375,42.729156494140625,-73.61774444580078,42.7340202331543,-73.63101196289062,-0.18899239599704742,False
140,5248.39501953125,30763.30078125,245.7114715576172,5541.580078125,42.73107147216797,-73.6312255859375,42.74632263183594,-73.60750579833984,-0.3889376223087311,False
141,5248.39501953125,30763.30078125,245.7114715576172,5541.580078125,42.73107147216797,-73.6312255859375,42.74632263183594,-73.60750579833984,-0.3358897566795349,False
142,5192.3369140625,32401.9140625,76.66064453125,6321.87744140625,42.736900329589844,-73.6163101196289,42.72578430175781,-73.63325500488281,-0.3622850179672241,False
143,5100.03369140625,32505.0546875,245.7114715576172,5541.580078125,42.73975372314453,-73.61542510986328,42.74632263183594,-73.60750579833984,-0.588729202747345,False
144,4389.03173828125,30430.43359375,319.3142395019531,5431.80517578125,42.754310607910156,-73.63481903076172,42.75526428222656,-73.6038818359375,-0.18793204426765442,False
145,4568.48388671875,32978.37109375,46.06767654418945,6369.68505859375,42.7558708190918,-73.61145782470703,42.72206497192383,-73.63482666015625,-0.09236583113670349,False
146,4069.686767578125,31087.740234375,635.3489379882812,6183.44580078125,42.76496505737305,-73.62902069091797,42.793663024902344,-73.6286849975586,-0.4175798296928406,False
147,3196.036376953125,30868.76953125,342.16064453125,5508.087890625,42.78889846801758,-73.63158416748047,42.75804138183594,-73.60639953613281,-0.21490134298801422,False
148,3571.321044921875,31636.48828125,245.7114715576172,5541.580078125,42.78035354614258,-73.62433624267578,42.74632263183594,-73.60750579833984,-0.6004696488380432,False
149,2832.347900390625,32374.27734375,754.1596069335938,5451.87158203125,42.802955627441406,-73.61808013916016,42.80809783935547,-73.60454559326172,-0.1500607579946518,False
150,2470.50537109375,30740.091796875,189.92079162597656,5558.3330078125,42.80891418457031,-73.63323211669922,42.73954391479492,-73.6080551147461,-0.3064214587211609,False
151,2391.57958984375,30882.794921875,80.31575012207031,6336.74072265625,42.811492919921875,-73.6319808959961,42.726226806640625,-73.63374328613281,-0.17844215035438538,False
152,2803.395263671875,33607.78125,767.9808959960938,6349.6064453125,42.806922912597656,-73.60686492919922,42.809776306152344,-73.63417053222656,-0.29261451959609985,False
