Longitude,Lattitude,Pixel,Scan
43.7509214,-73.7566259,5000,67500
43.7481154,-73.7565609,5100,67500
43.7453091,-73.7564958,5200,67500
43.7425026,-73.7564307,5300,67500
43.7396959,-73.7563656,5400,67500
43.7368889,-73.7563004,5500,67500
43.7340817,-73.7562352,5600,67500
43.7312743,-73.75617,5700,67500
43.7284666,-73.7561047,5800,67500
43.7256587,-73.7560393,5900,67500
43.7228505,-73.7559739,6000,67500
43.7200421,-73.7559085,6100,67500
43.7172334,-73.755843,6200,67500
43.7144246,-73.7557775,6300,67500
43.7116154,-73.7557119,6400,67500
43.7088061,-73.7556463,6500,67500
43.7059965,-73.7555807,6600,67500
43.7031866,-73.755515,6700,67500
43.7003765,-73.7554493,6800,67500
43.6975662,-73.7553835,6900,67500
43.6947557,-73.7553177,7000,67500
43.6919448,-73.7552518,7100,67500
43.6891338,-73.7551859,7200,67500
43.6863225,-73.75512,7300,67500
43.683511,-73.755054,7400,67500
43.6806992,-73.7549879,7500,67500
43.6778872,-73.7549219,7600,67500
43.675075,-73.7548557,7700,67500
43.6722625,-73.7547896,7800,67500
43.6694498,-73.7547234,7900,67500
43.6666368,-73.7546571,8000,67500
43.6638236,-73.7545908,8100,67500
43.6610102,-73.7545245,8200,67500
43.6581965,-73.7544581,8300,67500
43.6553826,-73.7543917,8400,67500
43.6525684,-73.7543252,8500,67500
43.649754,-73.7542587,8600,67500
43.6469393,-73.7541921,8700,67500
43.6441244,-73.7541255,8800,67500
43.6413093,-73.7540589,8900,67500
43.6384939,-73.7539922,9000,67500
43.6356783,-73.7539255,9100,67500
43.6328625,-73.7538587,9200,67500
43.6300464,-73.7537919,9300,67500
43.62723,-73.753725,9400,67500
43.6244135,-73.7536581,9500,67500
43.6215966,-73.7535912,9600,67500
43.6187796,-73.7535242,9700,67500
43.6159623,-73.7534572,9800,67500
43.6131447,-73.7533901,9900,67500
43.610327,-73.753323,10000,67500
43.6075089,-73.7532558,10100,67500
43.6046907,-73.7531886,10200,67500
43.6018722,-73.7531214,10300,67500
43.5990534,-73.7530541,10400,67500
43.5962344,-73.7529867,10500,67500
43.5934152,-73.7529194,10600,67500
43.5905957,-73.7528519,10700,67500
43.587776,-73.7527845,10800,67500
43.584956,-73.752717,10900,67500
43.5821358,-73.7526494,11000,67500
43.5793154,-73.7525818,11100,67500
43.5764947,-73.7525142,11200,67500
43.5736738,-73.7524465,11300,67500
43.5708526,-73.7523788,11400,67500
43.5680312,-73.752311,11500,67500
43.5652096,-73.7522432,11600,67500
43.5623877,-73.7521753,11700,67500
43.5595655,-73.7521074,11800,67500
43.5567432,-73.7520395,11900,67500
43.5539488,-73.7519721,11999,67500
43.8911775,-73.7589224,0,67600
43.8883836,-73.7588596,100,67600
43.8855893,-73.7587966,200,67600
43.8827949,-73.7587337,300,67600
43.8800002,-73.7586707,400,67600
43.8772053,-73.7586077,500,67600
43.8744102,-73.7585446,600,67600
43.8716148,-73.7584815,700,67600
43.8688191,-73.7584183,800,67600
43.8660233,-73.7583551,900,67600
43.8632272,-73.7582918,1000,67600
43.8604308,-73.7582285,1100,67600
43.8576343,-73.7581652,1200,67600
43.8548375,-73.7581018,1300,67600
43.8520404,-73.7580384,1400,67600
43.8492431,-73.757975,1500,67600
43.8464456,-73.7579114,1600,67600
43.8436478,-73.7578479,1700,67600
43.8408498,-73.7577843,1800,67600
43.8380516,-73.7577207,1900,67600
43.8352531,-73.757657,2000,67600
43.8324544,-73.7575933,2100,67600
43.8296555,-73.7575295,2200,67600
43.8268563,-73.7574657,2300,67600
43.8240569,-73.7574019,2400,67600
43.8212572,-73.757338,2500,67600
43.8184573,-73.7572741,2600,67600
43.8156572,-73.7572101,2700,67600
43.8128568,-73.7571461,2800,67600
43.8100562,-73.757082,2900,67600
43.8072553,-73.7570179,3000,67600
43.8044542,-73.7569538,3100,67600
43.8016529,-73.7568896,3200,67600
43.7988513,-73.7568254,3300,67600
43.7960495,-73.7567611,3400,67600
43.7932475,-73.7566968,3500,67600
43.7904452,-73.7566324,3600,67600
43.7876427,-73.756568,3700,67600
43.7848399,-73.7565036,3800,67600
43.782037,-73.7564391,3900,67600
43.7792337,-73.7563746,4000,67600
43.7764303,-73.75631,4100,67600
43.7736265,-73.7562454,4200,67600
43.7708226,-73.7561807,4300,67600
43.7680184,-73.756116,4400,67600
43.765214,-73.7560513,4500,67600
43.7624093,-73.7559865,4600,67600
43.7596044,-73.7559217,4700,67600
43.7567993,-73.7558568,4800,67600
43.7539939,-73.7557919,4900,67600
43.7511883,-73.7557269,5000,67600
43.7483824,-73.7556619,5100,67600
43.7455763,-73.7555969,5200,67600
43.74277,-73.7555318,5300,67600
43.7399634,-73.7554667,5400,67600
43.7371566,-73.7554015,5500,67600
43.7343495,-73.7553363,5600,67600
43.7315422,-73.755271,5700,67600
43.7287347,-73.7552057,5800,67600
43.7259269,-73.7551404,5900,67600
43.7231189,-73.755075,6000,67600
43.7203107,-73.7550096,6100,67600
43.7175022,-73.7549441,6200,67600
43.7146935,-73.7548786,6300,67600
43.7118845,-73.754813,6400,67600
43.7090753,-73.7547474,6500,67600
43.7062658,-73.7546818,6600,67600
43.7034561,-73.7546161,6700,67600
43.7006462,-73.7545504,6800,67600
43.697836,-73.7544846,6900,67600
43.6950256,-73.7544188,7000,67600
43.692215,-73.7543529,7100,67600
43.6894041,-73.754287,7200,67600
43.686593,-73.7542211,7300,67600
43.6837816,-73.7541551,7400,67600
43.68097,-73.7540891,7500,67600
43.6781582,-73.754023,7600,67600
43.6753461,-73.7539569,7700,67600
43.6725337,-73.7538907,7800,67600
43.6697212,-73.7538245,7900,67600
43.6669084,-73.7537582,8000,67600
43.6640953,-73.753692,8100,67600
43.661282,-73.7536256,8200,67600
43.6584685,-73.7535592,8300,67600
43.6556547,-73.7534928,8400,67600
43.6528407,-73.7534264,8500,67600
43.6500264,-73.7533598,8600,67600
43.647212,-73.7532933,8700,67600
43.6443972,-73.7532267,8800,67600
43.6415822,-73.7531601,8900,67600
43.638767,-73.7530934,9000,67600
43.6359516,-73.7530267,9100,67600
43.6331359,-73.7529599,9200,67600
43.6303199,-73.7528931,9300,67600
43.6275038,-73.7528262,9400,67600
43.6246873,-73.7527593,9500,67600
43.6218707,-73.7526924,9600,67600
43.6190538,-73.7526254,9700,67600
43.6162366,-73.7525584,9800,67600
43.6134192,-73.7524913,9900,67600
43.6106016,-73.7524242,10000,67600
43.6077837,-73.752357,10100,67600
43.6049656,-73.7522898,10200,67600
43.6021473,-73.7522226,10300,67600
43.5993287,-73.7521553,10400,67600
43.5965098,-73.7520879,10500,67600
43.5936908,-73.7520206,10600,67600
43.5908714,-73.7519531,10700,67600
43.5880519,-73.7518857,10800,67600
43.5852321,-73.7518182,10900,67600
43.582412,-73.7517506,11000,67600
43.5795917,-73.751683,11100,67600
43.5767712,-73.7516154,11200,67600
43.5739504,-73.7515477,11300,67600
43.5711294,-73.75148,11400,67600
43.5683082,-73.7514122,11500,67600
43.5654867,-73.7513444,11600,67600
43.5626649,-73.7512765,11700,67600
43.559843,-73.7512086,11800,67600
43.5570207,-73.7511407,11900,67600
43.5542265,-73.7510734,11999,67600
43.8914367,-73.7580233,0,67700
43.8886429,-73.7579605,100,67700
43.8858488,-73.7578976,200,67700
43.8830545,-73.7578346,300,67700
43.88026,-73.7577716,400,67700
43.8774652,-73.7577086,500,67700
43.8746702,-73.7576455,600,67700
43.871875,-73.7575824,700,67700
43.8690795,-73.7575192,800,67700
43.8662838,-73.757456,900,67700
43.8634879,-73.7573928,1000,67700
43.8606917,-73.7573295,1100,67700
43.8578953,-73.7572662,1200,67700
43.8550986,-73.7572028,1300,67700
43.8523017,-73.7571394,1400,67700
43.8495046,-73.7570759,1500,67700
43.8467072,-73.7570124,1600,67700
43.8439096,-73.7569489,1700,67700
43.8411118,-73.7568853,1800,67700
43.8383137,-73.7568217,1900,67700
43.8355154,-73.756758,2000,67700
43.8327168,-73.7566943,2100,67700
43.829918,-73.7566305,2200,67700
43.827119,-73.7565667,2300,67700
43.8243197,-73.7565029,2400,67700
43.8215202,-73.756439,2500,67700
43.8187205,-73.7563751,2600,67700
43.8159205,-73.7563111,2700,67700
43.8131202,-73.7562471,2800,67700
43.8103198,-73.756183,2900,67700
43.8075191,-73.7561189,3000,67700
43.8047182,-73.7560548,3100,67700
43.801917,-73.7559906,3200,67700
43.7991156,-73.7559264,3300,67700
43.7963139,-73.7558621,3400,67700
43.793512,-73.7557978,3500,67700
43.7907099,-73.7557334,3600,67700
43.7879076,-73.755669,3700,67700
43.785105,-73.7556046,3800,67700
43.7823021,-73.7555401,3900,67700
43.779499,-73.7554756,4000,67700
43.7766957,-73.755411,4100,67700
43.7738922,-73.7553464,4200,67700
43.7710884,-73.7552818,4300,67700
43.7682843,-73.7552171,4400,67700
43.7654801,-73.7551523,4500,67700
43.7626756,-73.7550875,4600,67700
43.7598708,-73.7550227,4700,67700
43.7570658,-73.7549579,4800,67700
43.7542606,-73.7548929,4900,67700
43.7514551,-73.754828,5000,67700
43.7486494,-73.754763,5100,67700
43.7458435,-73.754698,5200,67700
43.7430373,-73.7546329,5300,67700
43.7402309,-73.7545677,5400,67700
43.7374242,-73.7545026,5500,67700
43.7346173,-73.7544374,5600,67700
43.7318102,-73.7543721,5700,67700
43.7290028,-73.7543068,5800,67700
43.7261952,-73.7542415,5900,67700
43.7233873,-73.7541761,6000,67700
43.7205792,-73.7541107,6100,67700
43.7177709,-73.7540452,6200,67700
43.7149623,-73.7539797,6300,67700
43.7121535,-73.7539141,6400,67700
43.7093445,-73.7538485,6500,67700
43.7065352,-73.7537829,6600,67700
43.7037256,-73.7537172,6700,67700
43.7009159,-73.7536515,6800,67700
43.6981058,-73.7535857,6900,67700
43.6952956,-73.7535199,7000,67700
43.6924851,-73.753454,7100,67700
43.6896744,-73.7533881,7200,67700
43.6868634,-73.7533222,7300,67700
43.6840522,-73.7532562,7400,67700
43.6812407,-73.7531902,7500,67700
43.678429,-73.7531241,7600,67700
43.6756171,-73.753058,7700,67700
43.6728049,-73.7529918,7800,67700
43.6699925,-73.7529256,7900,67700
43.6671799,-73.7528594,8000,67700
43.664367,-73.7527931,8100,67700
43.6615538,-73.7527268,8200,67700
43.6587404,-73.7526604,8300,67700
43.6559268,-73.752594,8400,67700
43.653113,-73.7525275,8500,67700
43.6502989,-73.752461,8600,67700
43.6474845,-73.7523944,8700,67700
43.64467,-73.7523279,8800,67700
43.6418551,-73.7522612,8900,67700
43.6390401,-73.7521945,9000,67700
43.6362248,-73.7521278,9100,67700
43.6334092,-73.7520611,9200,67700
43.6305934,-73.7519942,9300,67700
43.6277774,-73.7519274,9400,67700
43.6249612,-73.7518605,9500,67700
43.6221446,-73.7517936,9600,67700
43.6193279,-73.7517266,9700,67700
43.6165109,-73.7516595,9800,67700
43.6136937,-73.7515925,9900,67700
43.6108762,-73.7515254,10000,67700
43.6080585,-73.7514582,10100,67700
43.6052405,-73.751391,10200,67700
43.6024223,-73.7513238,10300,67700
43.5996039,-73.7512565,10400,67700
43.5967852,-73.7511891,10500,67700
43.5939663,-73.7511218,10600,67700
43.5911471,-73.7510544,10700,67700
43.5883277,-73.7509869,10800,67700
43.5855081,-73.7509194,10900,67700
43.5826882,-73.7508518,11000,67700
43.5798681,-73.7507843,11100,67700
43.5770477,-73.7507166,11200,67700
43.5742271,-73.7506489,11300,67700
43.5714062,-73.7505812,11400,67700
43.5685851,-73.7505134,11500,67700
43.5657638,-73.7504456,11600,67700
43.5629422,-73.7503778,11700,67700
43.5601204,-73.7503099,11800,67700
43.5572983,-73.7502419,11900,67700
43.5545042,-73.7501746,11999,67700
43.8916958,-73.7571244,0,67800
43.8889022,-73.7570615,100,67800
43.8861083,-73.7569986,200,67800
43.8833141,-73.7569357,300,67800
43.8805198,-73.7568727,400,67800
43.8777252,-73.7568097,500,67800
43.8749303,-73.7567466,600,67800
43.8721352,-73.7566835,700,67800
43.8693399,-73.7566203,800,67800
43.8665443,-73.7565571,900,67800
43.8637486,-73.7564939,1000,67800
43.8609525,-73.7564306,1100,67800
43.8581563,-73.7563673,1200,67800
43.8553598,-73.7563039,1300,67800
43.852563,-73.7562405,1400,67800
43.849766,-73.756177,1500,67800
43.8469688,-73.7561135,1600,67800
43.8441714,-73.75605,1700,67800
43.8413737,-73.7559864,1800,67800
43.8385758,-73.7559228,1900,67800
43.8357776,-73.7558591,2000,67800
43.8329792,-73.7557954,2100,67800
43.8301805,-73.7557316,2200,67800
43.8273817,-73.7556678,2300,67800
43.8245826,-73.755604,2400,67800
43.8217832,-73.7555401,2500,67800
43.8189836,-73.7554762,2600,67800
43.8161838,-73.7554122,2700,67800
43.8133837,-73.7553482,2800,67800
43.8105834,-73.7552842,2900,67800
43.8077829,-73.7552201,3000,67800
43.8049821,-73.7551559,3100,67800
43.8021811,-73.7550917,3200,67800
43.7993798,-73.7550275,3300,67800
43.7965783,-73.7549633,3400,67800
43.7937766,-73.7548989,3500,67800
43.7909746,-73.7548346,3600,67800
43.7881724,-73.7547702,3700,67800
43.78537,-73.7547058,3800,67800
43.7825673,-73.7546413,3900,67800
43.7797644,-73.7545768,4000,67800
43.7769612,-73.7545122,4100,67800
43.7741578,-73.7544476,4200,67800
43.7713542,-73.7543829,4300,67800
43.7685503,-73.7543182,4400,67800
43.7657462,-73.7542535,4500,67800
43.7629418,-73.7541887,4600,67800
43.7601372,-73.7541239,4700,67800
43.7573324,-73.754059,4800,67800
43.7545273,-73.7539941,4900,67800
43.751722,-73.7539292,5000,67800
43.7489164,-73.7538642,5100,67800
43.7461107,-73.7537992,5200,67800
43.7433046,-73.7537341,5300,67800
43.7404984,-73.753669,5400,67800
43.7376919,-73.7536038,5500,67800
43.7348851,-73.7535386,5600,67800
43.7320781,-73.7534733,5700,67800
43.7292709,-73.753408,5800,67800
43.7264634,-73.7533427,5900,67800
43.7236557,-73.7532773,6000,67800
43.7208478,-73.7532119,6100,67800
43.7180396,-73.7531464,6200,67800
43.7152312,-73.7530809,6300,67800
43.7124225,-73.7530154,6400,67800
43.7096136,-73.7529498,6500,67800
43.7068045,-73.7528841,6600,67800
43.7039951,-73.7528184,6700,67800
43.7011855,-73.7527527,6800,67800
43.6983756,-73.752687,6900,67800
43.6955655,-73.7526211,7000,67800
43.6927552,-73.7525553,7100,67800
43.6899446,-73.7524894,7200,67800
43.6871338,-73.7524235,7300,67800
43.6843228,-73.7523575,7400,67800
43.6815115,-73.7522914,7500,67800
43.6786999,-73.7522254,7600,67800
43.6758881,-73.7521593,7700,67800
43.6730761,-73.7520931,7800,67800
43.6702639,-73.7520269,7900,67800
43.6674514,-73.7519607,8000,67800
43.6646386,-73.7518944,8100,67800
43.6618256,-73.751828,8200,67800
43.6590124,-73.7517617,8300,67800
43.6561989,-73.7516953,8400,67800
43.6533852,-73.7516288,8500,67800
43.6505713,-73.7515623,8600,67800
43.6477571,-73.7514957,8700,67800
43.6449427,-73.7514292,8800,67800
43.642128,-73.7513625,8900,67800
43.6393131,-73.7512959,9000,67800
43.636498,-73.7512291,9100,67800
43.6336826,-73.7511624,9200,67800
43.630867,-73.7510956,9300,67800
43.6280511,-73.7510287,9400,67800
43.625235,-73.7509618,9500,67800
43.6224186,-73.7508949,9600,67800
43.619602,-73.7508279,9700,67800
43.6167852,-73.7507609,9800,67800
43.6139681,-73.7506938,9900,67800
43.6111508,-73.7506267,10000,67800
43.6083332,-73.7505596,10100,67800
43.6055154,-73.7504924,10200,67800
43.6026974,-73.7504251,10300,67800
43.5998791,-73.7503578,10400,67800
43.5970606,-73.7502905,10500,67800
43.5942418,-73.7502231,10600,67800
43.5914228,-73.7501557,10700,67800
43.5886036,-73.7500883,10800,67800
43.5857841,-73.7500208,10900,67800
43.5829643,-73.7499532,11000,67800
43.5801444,-73.7498856,11100,67800
43.5773241,-73.749818,11200,67800
43.5745037,-73.7497503,11300,67800
43.571683,-73.7496826,11400,67800
43.568862,-73.7496148,11500,67800
43.5660408,-73.749547,11600,67800
43.5632194,-73.7494792,11700,67800
43.5603977,-73.7494113,11800,67800
43.5575758,-73.7493433,11900,67800
43.5547819,-73.749276,11999,67800
43.8919549,-73.7562255,0,67900
43.8891614,-73.7561626,100,67900
43.8863677,-73.7560997,200,67900
43.8835737,-73.7560368,300,67900
43.8807795,-73.7559738,400,67900
43.877985,-73.7559107,500,67900
43.8751903,-73.7558477,600,67900
43.8723954,-73.7557846,700,67900
43.8696003,-73.7557214,800,67900
43.8668049,-73.7556582,900,67900
43.8640092,-73.755595,1000,67900
43.8612133,-73.7555317,1100,67900
43.8584172,-73.7554683,1200,67900
43.8556209,-73.755405,1300,67900
43.8528243,-73.7553416,1400,67900
43.8500275,-73.7552781,1500,67900
43.8472304,-73.7552146,1600,67900
43.8444331,-73.7551511,1700,67900
43.8416356,-73.7550875,1800,67900
43.8388378,-73.7550239,1900,67900
43.8360398,-73.7549602,2000,67900
43.8332415,-73.7548965,2100,67900
43.8304431,-73.7548327,2200,67900
43.8276443,-73.754769,2300,67900
43.8248454,-73.7547051,2400,67900
43.8220462,-73.7546412,2500,67900
43.8192467,-73.7545773,2600,67900
43.8164471,-73.7545134,2700,67900
43.8136471,-73.7544493,2800,67900
43.810847,-73.7543853,2900,67900
43.8080466,-73.7543212,3000,67900
43.805246,-73.7542571,3100,67900
43.8024451,-73.7541929,3200,67900
43.799644,-73.7541287,3300,67900
43.7968427,-73.7540644,3400,67900
43.7940411,-73.7540001,3500,67900
43.7912393,-73.7539358,3600,67900
43.7884372,-73.7538714,3700,67900
43.7856349,-73.7538069,3800,67900
43.7828324,-73.7537425,3900,67900
43.7800296,-73.7536779,4000,67900
43.7772266,-73.7536134,4100,67900
43.7744234,-73.7535488,4200,67900
43.7716199,-73.7534841,4300,67900
43.7688162,-73.7534194,4400,67900
43.7660122,-73.7533547,4500,67900
43.763208,-73.7532899,4600,67900
43.7604036,-73.7532251,4700,67900
43.7575989,-73.7531602,4800,67900
43.754794,-73.7530953,4900,67900
43.7519888,-73.7530304,5000,67900
43.7491834,-73.7529654,5100,67900
43.7463778,-73.7529004,5200,67900
43.7435719,-73.7528353,5300,67900
43.7407658,-73.7527702,5400,67900
43.7379595,-73.752705,5500,67900
43.7351529,-73.7526398,5600,67900
43.732346,-73.7525746,5700,67900
43.729539,-73.7525093,5800,67900
43.7267317,-73.7524439,5900,67900
43.7239241,-73.7523785,6000,67900
43.7211163,-73.7523131,6100,67900
43.7183083,-73.7522477,6200,67900
43.7155,-73.7521822,6300,67900
43.7126915,-73.7521166,6400,67900
43.7098828,-73.752051,6500,67900
43.7070738,-73.7519854,6600,67900
43.7042646,-73.7519197,6700,67900
43.7014551,-73.751854,6800,67900
43.6986454,-73.7517882,6900,67900
43.6958355,-73.7517224,7000,67900
43.6930253,-73.7516566,7100,67900
43.6902149,-73.7515907,7200,67900
43.6874042,-73.7515247,7300,67900
43.6845933,-73.7514587,7400,67900
43.6817821,-73.7513927,7500,67900
43.6789708,-73.7513267,7600,67900
43.6761591,-73.7512605,7700,67900
43.6733473,-73.7511944,7800,67900
43.6705352,-73.7511282,7900,67900
43.6677228,-73.751062,8000,67900
43.6649102,-73.7509957,8100,67900
43.6620974,-73.7509293,8200,67900
43.6592843,-73.750863,8300,67900
43.656471,-73.7507966,8400,67900
43.6536575,-73.7507301,8500,67900
43.6508437,-73.7506636,8600,67900
43.6480297,-73.7505971,8700,67900
43.6452154,-73.7505305,8800,67900
43.6424009,-73.7504638,8900,67900
43.6395861,-73.7503972,9000,67900
43.6367711,-73.7503305,9100,67900
43.6339559,-73.7502637,9200,67900
43.6311404,-73.7501969,9300,67900
43.6283247,-73.75013,9400,67900
43.6255088,-73.7500632,9500,67900
43.6226926,-73.7499962,9600,67900
43.6198761,-73.7499292,9700,67900
43.6170594,-73.7498622,9800,67900
43.6142425,-73.7497952,9900,67900
43.6114254,-73.7497281,10000,67900
43.608608,-73.7496609,10100,67900
43.6057903,-73.7495937,10200,67900
43.6029724,-73.7495265,10300,67900
43.6001543,-73.7494592,10400,67900
43.5973359,-73.7493919,10500,67900
43.5945173,-73.7493245,10600,67900
43.5916985,-73.7492571,10700,67900
43.5888794,-73.7491896,10800,67900
43.58606,-73.7491221,10900,67900
43.5832404,-73.7490546,11000,67900
43.5804206,-73.748987,11100,67900
43.5776006,-73.7489194,11200,67900
43.5747803,-73.7488517,11300,67900
43.5719597,-73.748784,11400,67900
43.5691389,-73.7487162,11500,67900
43.5663179,-73.7486484,11600,67900
43.5634966,-73.7485806,11700,67900
43.5606751,-73.7485127,11800,67900
43.5578533,-73.7484448,11900,67900
43.5550596,-73.7483775,11999,67900
43.8922124,-73.7553272,0,68000
43.8894191,-73.7552643,100,68000
43.8866255,-73.7552014,200,68000
43.8838316,-73.7551385,300,68000
43.8810376,-73.7550755,400,68000
43.8782433,-73.7550125,500,68000
43.8754487,-73.7549494,600,68000
43.872654,-73.7548863,700,68000
43.869859,-73.7548231,800,68000
43.8670637,-73.7547599,900,68000
43.8642682,-73.7546967,1000,68000
43.8614725,-73.7546334,1100,68000
43.8586765,-73.7545701,1200,68000
43.8558803,-73.7545067,1300,68000
43.8530839,-73.7544433,1400,68000
43.8502872,-73.7543799,1500,68000
43.8474903,-73.7543164,1600,68000
43.8446932,-73.7542528,1700,68000
43.8418958,-73.7541893,1800,68000
43.8390982,-73.7541256,1900,68000
43.8363003,-73.754062,2000,68000
43.8335022,-73.7539983,2100,68000
43.8307039,-73.7539345,2200,68000
43.8279053,-73.7538707,2300,68000
43.8251065,-73.7538069,2400,68000
43.8223075,-73.753743,2500,68000
43.8195082,-73.7536791,2600,68000
43.8167087,-73.7536152,2700,68000
43.8139089,-73.7535511,2800,68000
43.8111089,-73.7534871,2900,68000
43.8083087,-73.753423,3000,68000
43.8055082,-73.7533589,3100,68000
43.8027075,-73.7532947,3200,68000
43.7999066,-73.7532305,3300,68000
43.7971054,-73.7531662,3400,68000
43.794304,-73.7531019,3500,68000
43.7915023,-73.7530376,3600,68000
43.7887004,-73.7529732,3700,68000
43.7858983,-73.7529088,3800,68000
43.7830959,-73.7528443,3900,68000
43.7802933,-73.7527798,4000,68000
43.7774904,-73.7527152,4100,68000
43.7746873,-73.7526506,4200,68000
43.771884,-73.752586,4300,68000
43.7690804,-73.7525213,4400,68000
43.7662766,-73.7524565,4500,68000
43.7634726,-73.7523918,4600,68000
43.7606683,-73.752327,4700,68000
43.7578638,-73.7522621,4800,68000
43.755059,-73.7521972,4900,68000
43.752254,-73.7521322,5000,68000
43.7494488,-73.7520673,5100,68000
43.7466433,-73.7520022,5200,68000
43.7438376,-73.7519372,5300,68000
43.7410316,-73.751872,5400,68000
43.7382254,-73.7518069,5500,68000
43.735419,-73.7517417,5600,68000
43.7326123,-73.7516764,5700,68000
43.7298054,-73.7516111,5800,68000
43.7269982,-73.7515458,5900,68000
43.7241908,-73.7514804,6000,68000
43.7213832,-73.751415,6100,68000
43.7185753,-73.7513496,6200,68000
43.7157672,-73.751284,6300,68000
43.7129589,-73.7512185,6400,68000
43.7101503,-73.7511529,6500,68000
43.7073414,-73.7510873,6600,68000
43.7045324,-73.7510216,6700,68000
43.7017231,-73.7509559,6800,68000
43.6989135,-73.7508901,6900,68000
43.6961037,-73.7508243,7000,68000
43.6932937,-73.7507585,7100,68000
43.6904834,-73.7506926,7200,68000
43.6876729,-73.7506266,7300,68000
43.6848622,-73.7505607,7400,68000
43.6820512,-73.7504946,7500,68000
43.6792399,-73.7504286,7600,68000
43.6764285,-73.7503625,7700,68000
43.6736168,-73.7502963,7800,68000
43.6708048,-73.7502301,7900,68000
43.6679926,-73.7501639,8000,68000
43.6651802,-73.7500976,8100,68000
43.6623675,-73.7500313,8200,68000
43.6595546,-73.7499649,8300,68000
43.6567415,-73.7498985,8400,68000
43.6539281,-73.7498321,8500,68000
43.6511144,-73.7497656,8600,68000
43.6483005,-73.749699,8700,68000
43.6454864,-73.7496324,8800,68000
43.6426721,-73.7495658,8900,68000
43.6398575,-73.7494991,9000,68000
43.6370426,-73.7494324,9100,68000
43.6342276,-73.7493657,9200,68000
43.6314122,-73.7492989,9300,68000
43.6285967,-73.749232,9400,68000
43.6257809,-73.7491651,9500,68000
43.6229648,-73.7490982,9600,68000
43.6201486,-73.7490312,9700,68000
43.617332,-73.7489642,9800,68000
43.6145153,-73.7488972,9900,68000
43.6116983,-73.7488301,10000,68000
43.608881,-73.7487629,10100,68000
43.6060635,-73.7486957,10200,68000
43.6032458,-73.7486285,10300,68000
43.6004278,-73.7485612,10400,68000
43.5976096,-73.7484939,10500,68000
43.5947911,-73.7484265,10600,68000
43.5919724,-73.7483591,10700,68000
43.5891535,-73.7482917,10800,68000
43.5863343,-73.7482242,10900,68000
43.5835149,-73.7481566,11000,68000
43.5806952,-73.748089,11100,68000
43.5778753,-73.7480214,11200,68000
43.5750552,-73.7479537,11300,68000
43.5722348,-73.747886,11400,68000
43.5694141,-73.7478183,11500,68000
43.5665933,-73.7477505,11600,68000
43.5637721,-73.7476826,11700,68000
43.5609508,-73.7476147,11800,68000
43.5581292,-73.7475468,11900,68000
43.5553355,-73.7474795,11999,68000
43.8924689,-73.7544293,0,68100
43.8896757,-73.7543664,100,68100
43.8868823,-73.7543035,200,68100
43.8840886,-73.7542406,300,68100
43.8812947,-73.7541776,400,68100
43.8785006,-73.7541146,500,68100
43.8757062,-73.7540515,600,68100
43.8729116,-73.7539884,700,68100
43.8701167,-73.7539253,800,68100
43.8673216,-73.7538621,900,68100
43.8645263,-73.7537988,1000,68100
43.8617307,-73.7537356,1100,68100
43.8589349,-73.7536722,1200,68100
43.8561389,-73.7536089,1300,68100
43.8533426,-73.7535455,1400,68100
43.8505461,-73.753482,1500,68100
43.8477493,-73.7534185,1600,68100
43.8449523,-73.753355,1700,68100
43.8421551,-73.7532914,1800,68100
43.8393576,-73.7532278,1900,68100
43.8365599,-73.7531641,2000,68100
43.833762,-73.7531004,2100,68100
43.8309638,-73.7530367,2200,68100
43.8281654,-73.7529729,2300,68100
43.8253667,-73.7529091,2400,68100
43.8225679,-73.7528452,2500,68100
43.8197687,-73.7527813,2600,68100
43.8169694,-73.7527173,2700,68100
43.8141698,-73.7526533,2800,68100
43.8113699,-73.7525893,2900,68100
43.8085698,-73.7525252,3000,68100
43.8057695,-73.7524611,3100,68100
43.802969,-73.7523969,3200,68100
43.8001682,-73.7523327,3300,68100
43.7973671,-73.7522684,3400,68100
43.7945659,-73.7522041,3500,68100
43.7917644,-73.7521398,3600,68100
43.7889626,-73.7520754,3700,68100
43.7861606,-73.752011,3800,68100
43.7833584,-73.7519465,3900,68100
43.7805559,-73.751882,4000,68100
43.7777532,-73.7518174,4100,68100
43.7749503,-73.7517528,4200,68100
43.7721471,-73.7516882,4300,68100
43.7693437,-73.7516235,4400,68100
43.7665401,-73.7515588,4500,68100
43.7637362,-73.751494,4600,68100
43.760932,-73.7514292,4700,68100
43.7581277,-73.7513643,4800,68100
43.7553231,-73.7512994,4900,68100
43.7525182,-73.7512345,5000,68100
43.7497131,-73.7511695,5100,68100
43.7469078,-73.7511045,5200,68100
43.7441022,-73.7510394,5300,68100
43.7412964,-73.7509743,5400,68100
43.7384904,-73.7509091,5500,68100
43.7356841,-73.7508439,5600,68100
43.7328776,-73.7507787,5700,68100
43.7300708,-73.7507134,5800,68100
43.7272638,-73.7506481,5900,68100
43.7244566,-73.7505827,6000,68100
43.7216491,-73.7505173,6100,68100
43.7188414,-73.7504518,6200,68100
43.7160334,-73.7503863,6300,68100
43.7132252,-73.7503208,6400,68100
43.7104168,-73.7502552,6500,68100
43.7076081,-73.7501895,6600,68100
43.7047992,-73.7501239,6700,68100
43.70199,-73.7500582,6800,68100
43.6991807,-73.7499924,6900,68100
